Sexo,Edad,cluster,Q1,Q2,Q3,variable,value,factor,tf,type_id,jitter_type,jitter_value
Male,20,0,Si,Si,Si,Q16,2,SI,Internal,2,1.954107206111435,1.9077421002911383
Female,20,0,Si,Si,Si,Q16,5,SI,Internal,2,2.0451115335186705,5.175047424541572
Male,20,1,Si,Si,Si,Q16,3,SI,Internal,2,2.0349528871930236,3.00063368024791
Male,20,0,Si,Si,Si,Q16,2,SI,Internal,2,2.21628235642403,2.1534549938684444
Male,20,0,Si,Si,Si,Q16,2,SI,Internal,2,1.9222808521873915,1.7676227237593771
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.8445618034109499,2.858400001765333
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.8909312376112428,2.830657072109244
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.9900442286559583,3.091528499664914
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.9262908413958897,3.022754308541778
Male,20,0,Si,Si,Si,Q16,3,SI,Internal,2,1.8599069881690737,3.2263136957784533
Male,20,0,Si,Si,Si,Q16,2,SI,Internal,2,1.9013306054590995,1.9058276043904727
Male,20,0,Si,Si,Si,Q16,5,SI,Internal,2,2.217053395615185,4.82838693975237
Male,20,0,Si,Si,Si,Q16,4,SI,Internal,2,2.1448923817587073,4.142000400136109
Male,20,0,Si,Si,Si,Q16,5,SI,Internal,2,1.973649728038637,5.2235675840193965
Male,20,0,Si,Si,Si,Q16,5,SI,Internal,2,2.0156442600985276,5.0898537500809224
Female,21,0,Si,Si,No,Q16,4,SI,Internal,2,2.2475796794833456,3.924894007454326
Male,21,1,Si,Si,No,Q16,2,SI,Internal,2,2.1019609076024084,1.9896042061554753
Male,21,1,Si,Si,Si,Q16,1,SI,Internal,2,2.1943350054374573,1.052625863904551
Male,21,1,Si,Si,Si,Q16,3,SI,Internal,2,1.7542116142727417,3.2403459017270126
Male,21,1,Si,Si,Si,Q16,2,SI,Internal,2,1.9687496216591516,2.048951285450969
Male,21,0,Si,Si,Si,Q16,2,SI,Internal,2,2.0263988084793865,2.036463191496828
Male,21,1,Si,Si,Si,Q16,2,SI,Internal,2,2.148189908897778,2.0987744506016095
Male,21,0,Si,Si,Si,Q16,2,SI,Internal,2,1.9820510669779106,1.9722267012116457
Male,21,0,Si,Si,Si,Q16,3,SI,Internal,2,1.8452756275750302,2.819201084415397
Male,21,0,Si,Si,Si,Q16,2,SI,Internal,2,2.0188002879994817,2.1319272076175975
Male,21,0,Si,Si,Si,Q16,2,SI,Internal,2,2.244644592086546,1.7918863539713876
Male,21,0,Si,Si,Si,Q16,2,SI,Internal,2,1.9341707645790298,2.007622524099495
Male,21,0,Si,Si,Si,Q16,2,SI,Internal,2,1.8677856512059932,2.2310949373881925
Male,21,0,Si,Si,Si,Q16,4,SI,Internal,2,1.799770571473343,3.968205307629762
Male,21,0,Si,Si,Si,Q16,5,SI,Internal,2,1.7829553364236594,4.880063707601558
Male,21,0,Si,Si,Si,Q16,5,SI,Internal,2,1.7752558139703516,5.043501226982073
Female,21,0,Si,Si,Si,Q16,5,SI,Internal,2,1.7967727857197193,4.983805081019349
Male,18,1,Si,Si,No,Q17,3,SI,Internal,2,2.0107616587295625,3.007042102743662
Male,18,1,Si,Si,Si,Q17,4,SI,Internal,2,2.2295754447327307,3.8378339233281036
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,1.8385665869973118,2.049569945329874
Male,18,1,Si,Si,Si,Q17,3,SI,Internal,2,1.7897417740939758,2.972852591929975
Male,18,1,Si,Si,No,Q17,2,SI,Internal,2,1.7825130091076868,1.8842927272174173
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,1.9295356314379792,2.2266229803031146
Female,18,1,Si,Si,Si,Q17,3,SI,Internal,2,1.9776052718479855,2.7710591902435926
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,2.1111132097324887,2.1011985399690123
Female,18,0,Si,Si,Si,Q17,2,SI,Internal,2,1.826866368056986,1.8466644440292987
Male,18,0,SI,Si,No,Q17,3,SI,Internal,2,2.0970492276930264,3.1072557075922993
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,1.9902601113609535,2.1204468664921023
Male,18,0,Si,Si,Si,Q17,3,SI,Internal,2,2.1188058311730535,2.7630541764746894
Male,18,0,Si,Si,Si,Q17,3,SI,Internal,2,1.8352602824629196,2.973293158409068
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,1.8664661343413367,2.0241529728968666
Female,18,0,Si,Si,Si,Q17,1,SI,Internal,2,2.149200481713881,0.798001416532844
Male,18,0,Si,Si,Si,Q17,3,SI,Internal,2,2.015309856439462,3.1160890717133514
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,1.9125214123603471,1.8300788510065553
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,2.1247336238238983,1.758655538771543
Male,18,0,Si,Si,Si,Q17,3,SI,Internal,2,2.108739085814502,3.1454614176724363
Male,18,0,Si,Si,Si,Q17,3,SI,Internal,2,2.2260916494378566,2.938992434406235
Male,18,0,Si,Si,Si,Q17,3,SI,Internal,2,1.8512780907938056,3.127494175513753
Male,18,0,Si,Si,Si,Q17,5,SI,Internal,2,1.915744582497286,4.761822637961904
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,1.8047091213587194,1.943013969382764
Female,18,0,Si,Si,Si,Q17,3,SI,Internal,2,2.0355330305791783,2.967524165087843
Male,18,0,Si,Si,Si,Q17,1,SI,Internal,2,1.8709248271493406,0.8148236351815124
Male,18,0,Si,Si,Si,Q17,1,SI,Internal,2,2.0318023356805934,1.0763868105131797
Male,18,0,Si,Si,Si,Q17,4,SI,Internal,2,2.027336399350174,4.235065466143233
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,1.9793699106990248,1.8533753879369121
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,1.8345366262059049,1.9566518357616944
Male,18,0,Si,Si,Si,Q17,5,SI,Internal,2,2.0789745475810473,5.178046251281718
Male,18,0,Si,Si,Si,Q17,4,SI,Internal,2,1.9233226622980215,3.7806484000809926
Male,18,0,Si,Si,Si,Q17,3,SI,Internal,2,1.982376626314811,3.1032173081370305
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,2.2302727335735897,1.7535739211159616
Male,18,0,Si,Si,Si,Q17,4,SI,Internal,2,2.137701727653977,3.817436461920469
Male,18,0,Si,Si,Si,Q17,5,SI,Internal,2,1.9675551777830256,5.238047582981169
Male,18,0,Si,Si,Si,Q17,3,SI,Internal,2,2.011732492956903,2.846200487132392
Male,18,0,Si,Si,Si,Q17,3,SI,Internal,2,2.053868349523727,2.8278504020741835
Male,18,0,Si,Si,Si,Q17,5,SI,Internal,2,1.8669951555927944,5.023109224359166
Male,18,0,Si,Si,Si,Q17,5,SI,Internal,2,1.9915978344910936,4.761089108808591
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,2.040020013151921,2.1606925393454874
Male,18,0,Si,Si,Si,Q17,2,SI,Internal,2,2.193399775399968,2.243514664879571
Male,19,1,Si,Si,Si,Q17,2,SI,Internal,2,2.0960833378514208,2.063210317437913
Female,19,1,Si,Si,No,Q17,2,SI,Internal,2,1.9519473521069952,1.8890272316218737
Male,19,1,Si,Si,Si,Q17,1,SI,Internal,2,2.1027658354189103,1.0461888554314738
Male,19,1,Si,Si,Si,Q17,2,SI,Internal,2,2.148226706479787,2.1252986315893305
Male,19,1,Si,Si,No,Q17,2,SI,Internal,2,1.9240915230681748,1.8534969434417623
Male,19,1,Si,Si,Si,Q17,3,SI,Internal,2,1.9236635537215965,2.7660519791757125
Male,19,1,Si,Si,No,Q17,4,SI,Internal,2,1.8643897437834385,4.124948544276731
Male,19,0,Si,Si,Si,Q17,2,SI,Internal,2,2.157200607620342,1.9428823785794962
Male,19,1,Si,Si,Si,Q17,2,SI,Internal,2,2.1189058797246423,1.9866040669031717
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,2.1044473802875,2.9975571594281853
Male,19,0,Si,Si,Si,Q17,5,SI,Internal,2,1.9727180545314145,4.757628274576743
Male,19,0,Si,Si,Si,Q17,4,SI,Internal,2,1.9617460223738514,3.9979189873364467
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,2.0297604275677568,2.909710623175417
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,2.1411595615124766,3.0341644077326206
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,1.9867026181333318,3.175037909214885
Male,19,0,Si,Si,Si,Q17,1,SI,Internal,2,2.248472473072248,0.7631376863308461
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,2.216741762034894,2.844720187483171
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,2.1451560103563967,2.9279984976379736
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,1.9298639075973605,3.088917381913499
Male,19,0,Si,Si,Si,Q17,4,SI,Internal,2,2.0934037805069843,3.756262921295132
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,1.8443014911273625,2.970419854098673
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,2.1639266346141497,3.1639231236264447
Male,19,0,Si,Si,Si,Q17,1,SI,Internal,2,1.8348084920149157,0.8024619341985235
Male,19,0,Si,Si,Si,Q17,4,SI,Internal,2,1.828711986880382,3.7895814939835493
Male,19,0,Si,Si,Si,Q17,3,SI,Internal,2,2.1999052316876977,3.1804227225720383
Male,19,0,Si,Si,Si,Q17,4,SI,Internal,2,2.122008213431254,4.2102936672712845
Male,19,0,Si,Si,Si,Q17,5,SI,Internal,2,2.040539609011535,5.123844604706352
Male,19,0,Si,Si,Si,Q17,4,SI,Internal,2,2.0117780484330448,3.98879179924268
Male,19,0,Si,Si,Si,Q17,4,SI,Internal,2,2.069012242117138,3.993349144687092
Male,19,0,Si,Si,Si,Q17,2,SI,Internal,2,1.8952527965738457,1.7721287891833195
Female,19,0,Si,Si,Si,Q17,4,SI,Internal,2,1.8585359565813593,3.9654009473415446
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,1.86733339070741,2.868302210569776
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,2.2090562023664546,2.9199492820024817
Male,20,0,Si,Si,Si,Q17,2,SI,Internal,2,1.8466956877336926,2.0393100800807673
Female,20,0,Si,Si,Si,Q17,3,SI,Internal,2,2.030002641557917,2.772472446322259
Male,20,0,Si,Si,Si,Q17,2,SI,Internal,2,2.030817004020453,2.2388371461175263
Male,20,0,Si,Si,Si,Q17,2,SI,Internal,2,2.1521992117781523,1.800332093838707
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,2.0666435079227554,2.9739060184418333
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,1.923321027233997,2.972643373496756
Male,20,1,Si,Si,Si,Q17,3,SI,Internal,2,2.024512143474573,2.7560728783977075
Male,20,1,Si,Si,Si,Q17,3,SI,Internal,2,1.9618770584330871,3.0787565382179816
Male,20,0,Si,Si,No,Q17,2,SI,Internal,2,1.9763267518335286,2.189032265437998
Male,20,0,Si,Si,No,Q17,2,SI,Internal,2,2.224169558279279,1.8093358214098743
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,2.1296322927520306,2.819416645971058
Male,20,1,Si,Si,Si,Q17,3,SI,Internal,2,1.9029168917966364,3.2072225777065286
Male,20,0,Si,Si,Si,Q17,2,SI,Internal,2,1.7751331683040235,1.9100448596224373
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,1.8213768634901317,2.8770793223189868
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,1.8790711608793993,3.2131446871705682
Female,20,0,Si,Si,Si,Q17,4,SI,Internal,2,1.812483354297028,3.80412702152681
Male,20,1,Si,Si,Si,Q17,3,SI,Internal,2,2.136250617209415,3.184485950329471
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,1.8581715130435588,3.0327270743824064
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,2.2474494433880285,3.2104947798480663
Male,20,0,Si,Si,Si,Q17,2,SI,Internal,2,2.1908738401502243,2.202995150485143
Male,20,0,Si,Si,Si,Q17,2,SI,Internal,2,1.8802601286055083,2.164575256999734
Male,20,0,Si,Si,Si,Q17,4,SI,Internal,2,1.954220409776119,4.00277471763565
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,2.0941325244027724,2.7608196464296766
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,2.080458480247564,3.219258703851831
Male,20,0,Si,Si,Si,Q17,3,SI,Internal,2,1.9222994212000915,3.0652552710248098
Male,20,0,Si,Si,Si,Q17,5,SI,Internal,2,1.9452304566576517,4.827201469011727
Male,20,0,Si,Si,Si,Q17,5,SI,Internal,2,2.057914385384392,5.038235746033814
Male,20,0,Si,Si,Si,Q17,4,SI,Internal,2,2.0381261121687198,3.9304767870996304
Male,20,0,Si,Si,Si,Q17,5,SI,Internal,2,2.001128548813689,4.894297156777143
Female,21,0,Si,Si,No,Q17,2,SI,Internal,2,2.1314912241942356,1.8901544407120632
Male,21,1,Si,Si,No,Q17,2,SI,Internal,2,2.0399180197141136,2.124975634340227
Male,21,1,Si,Si,Si,Q17,2,SI,Internal,2,1.8136728861843987,1.8525098172238308
Male,21,1,Si,Si,Si,Q17,3,SI,Internal,2,2.0359370441364,2.7624793656260844
Male,21,1,Si,Si,Si,Q17,2,SI,Internal,2,2.1151065702988383,2.0700295397490525
Male,21,0,Si,Si,Si,Q17,4,SI,Internal,2,1.870312713676658,4.220163804559361
Male,21,1,Si,Si,Si,Q17,3,SI,Internal,2,2.1348788818289663,2.801498700364902
Male,21,0,Si,Si,Si,Q17,3,SI,Internal,2,2.1213821151911136,2.9643536180608083
Male,21,0,Si,Si,Si,Q17,5,SI,Internal,2,2.1468933567669337,5.133256701063617
Male,21,0,Si,Si,Si,Q17,5,SI,Internal,2,1.9375993806410623,4.971298786733332
Male,21,0,Si,Si,Si,Q17,2,SI,Internal,2,1.8684178788255204,1.9202229458818443
Male,21,0,Si,Si,Si,Q17,3,SI,Internal,2,1.88099406179481,3.2462963991330875
Male,21,0,Si,Si,Si,Q17,4,SI,Internal,2,2.23045219379319,4.120178648540113
Male,21,0,Si,Si,Si,Q17,5,SI,Internal,2,1.8366625567323056,5.146813883425921
Male,21,0,Si,Si,Si,Q17,2,SI,Internal,2,2.023691395436553,1.7710647168761335
Male,21,0,Si,Si,Si,Q17,2,SI,Internal,2,1.8041944617530112,2.0872622198621538
Female,21,0,Si,Si,Si,Q17,4,SI,Internal,2,1.7765475907368504,4.232877565690972
Male,18,1,Si,Si,No,Q18,4,FC,Internal,3,2.9726441500005043,3.813299365453676
Male,18,1,Si,Si,Si,Q18,3,FC,Internal,3,2.8838067966546634,3.123987408418996
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,3.1375682288882913,3.011688938548559
Male,18,1,Si,Si,Si,Q18,4,FC,Internal,3,3.0215492426876684,3.9212650007830447
Male,18,1,Si,Si,No,Q18,2,FC,Internal,3,2.9353299783943805,2.132454525967242
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.7890464545032394,3.1578534849360795
Female,18,1,Si,Si,Si,Q18,5,FC,Internal,3,2.9374229008825288,5.223552900804608
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.8072303323170056,3.1810730355421204
Female,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.938575890872386,3.1126580412574953
Male,18,0,SI,Si,No,Q18,2,FC,Internal,3,3.0210782869741943,2.201756551451451
Male,18,0,Si,Si,Si,Q18,2,FC,Internal,3,2.9902129067627854,2.0383161291267857
Male,18,0,Si,Si,Si,Q18,5,FC,Internal,3,2.8448964092062816,4.816331116579101
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.82370751442953,2.8528434200156974
Male,18,0,Si,Si,Si,Q18,2,FC,Internal,3,2.8035073060304825,2.2088325687212964
Female,18,0,Si,Si,Si,Q18,4,FC,Internal,3,3.0283221436725873,3.9872199760376406
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.8685043329939974,2.8183043370224277
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,3.2100973486493585,3.076211532145851
Male,18,0,Si,Si,Si,Q18,2,FC,Internal,3,2.9677090530686083,1.7814059870293932
Male,18,0,Si,Si,Si,Q18,2,FC,Internal,3,3.191981298590884,1.9964147662161986
Male,18,0,Si,Si,Si,Q18,4,FC,Internal,3,3.1201868824340955,3.773976872758463
Male,18,0,Si,Si,Si,Q18,2,FC,Internal,3,2.875687144166574,2.200584565543274
Male,18,0,Si,Si,Si,Q18,4,FC,Internal,3,2.9559664714083684,3.7534174889524223
Male,18,0,Si,Si,Si,Q18,5,FC,Internal,3,2.8972763066008698,5.200528264263654
Female,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.7681629190692005,2.9175333176404377
Male,18,0,Si,Si,Si,Q18,5,FC,Internal,3,3.064057321310762,5.001429332059902
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.792645644275602,2.7570873802849065
Male,18,0,Si,Si,Si,Q18,5,FC,Internal,3,3.0365811725609992,5.22059129482372
Male,18,0,Si,Si,Si,Q18,2,FC,Internal,3,2.960932959472391,2.1540953042859643
Male,18,0,Si,Si,Si,Q18,4,FC,Internal,3,2.9612390973181903,3.9719080952809627
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.9892112941694147,3.0461642513729568
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.7683813699222726,3.1080575766636773
Male,18,0,Si,Si,Si,Q18,2,FC,Internal,3,3.0122279069255584,1.7959867386259094
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.821858926759329,2.7672720663736
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,2.9302922089286803,2.9431846402711637
Male,18,0,Si,Si,Si,Q18,4,FC,Internal,3,2.9539379876851966,3.8568733133279522
Male,18,0,Si,Si,Si,Q18,4,FC,Internal,3,3.1689737734153285,4.215331214896522
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,3.1891713132946364,2.8624477732437463
Male,18,0,Si,Si,Si,Q18,5,FC,Internal,3,2.7803311499225787,4.970849479012899
Male,18,0,Si,Si,Si,Q18,3,FC,Internal,3,3.1904244554972956,3.1172565932823026
Male,18,0,Si,Si,Si,Q18,4,FC,Internal,3,3.192151146804286,4.237906795319685
Male,18,0,Si,Si,Si,Q18,5,FC,Internal,3,2.7642138835806205,5.245610336307988
Male,19,1,Si,Si,Si,Q18,3,FC,Internal,3,2.78544467226585,2.9673703009433914
Female,19,1,Si,Si,No,Q18,2,FC,Internal,3,3.041617184897758,2.0880370478873695
Male,19,1,Si,Si,Si,Q18,3,FC,Internal,3,3.2173563761394464,2.990703643873455
Male,19,1,Si,Si,Si,Q18,4,FC,Internal,3,2.866081966942002,3.856820566643264
Male,19,1,Si,Si,No,Q18,2,FC,Internal,3,2.8957714965151204,2.047362792914626
Male,19,1,Si,Si,Si,Q18,1,FC,Internal,3,2.862696681767729,1.2417848034178762
Male,19,1,Si,Si,No,Q18,2,FC,Internal,3,2.9740199590604264,2.1731498144966412
Male,19,0,Si,Si,Si,Q18,4,FC,Internal,3,3.127520499922608,3.90437363695625
Male,19,1,Si,Si,Si,Q18,3,FC,Internal,3,2.823676221107246,3.0288355458418956
Male,19,0,Si,Si,Si,Q18,3,FC,Internal,3,2.76107973084184,3.241764012310125
Male,19,0,Si,Si,Si,Q18,2,FC,Internal,3,3.2278392300749514,2.1801068005831508
Male,19,0,Si,Si,Si,Q18,4,FC,Internal,3,3.2003383227218016,3.978412219587259
Male,19,0,Si,Si,Si,Q18,3,FC,Internal,3,3.23160410763608,2.9964383416503875
Male,19,0,Si,Si,Si,Q18,3,FC,Internal,3,2.8683416779994766,2.837685769653103
Male,19,0,Si,Si,Si,Q18,3,FC,Internal,3,3.0578770667153172,2.9379975398220846
Male,19,0,Si,Si,Si,Q18,3,FC,Internal,3,2.958333243701923,2.930527068403662
Male,19,0,Si,Si,Si,Q18,2,FC,Internal,3,2.764213593803825,1.9628802638714529
Male,19,0,Si,Si,Si,Q18,3,FC,Internal,3,3.1023237110759494,2.8365736526510235
Male,19,0,Si,Si,Si,Q18,5,FC,Internal,3,3.009101790284239,5.163033357233334
Male,19,0,Si,Si,Si,Q18,3,FC,Internal,3,3.0804716898148734,2.8553981154576933
Male,19,0,Si,Si,Si,Q18,5,FC,Internal,3,2.902986309448579,5.1535144464315055
Male,19,0,Si,Si,Si,Q18,2,FC,Internal,3,2.762613798487068,1.8544283443618226
Male,19,0,Si,Si,Si,Q18,5,FC,Internal,3,3.0487588202114986,5.055455178315166
Male,19,0,Si,Si,Si,Q18,4,FC,Internal,3,3.0599892802455937,3.8888418734578165
Male,19,0,Si,Si,Si,Q18,3,FC,Internal,3,3.1889785721286774,3.0598882539373307
Male,19,0,Si,Si,Si,Q18,5,FC,Internal,3,3.070614777272072,5.197228542663954
Male,19,0,Si,Si,Si,Q18,5,FC,Internal,3,2.8481971798858545,5.007738556427869
Male,19,0,Si,Si,Si,Q18,3,FC,Internal,3,2.8286502965162184,3.197892016208782
Male,19,0,Si,Si,Si,Q18,5,FC,Internal,3,3.213759343302195,4.960387555967848
Male,19,0,Si,Si,Si,Q18,2,FC,Internal,3,2.943292196323211,2.075489023931966
Female,19,0,Si,Si,Si,Q18,4,FC,Internal,3,2.9441703882379917,3.793409037173036
Male,20,0,Si,Si,Si,Q18,5,FC,Internal,3,2.7673395901819213,5.081383538810591
Male,20,0,Si,Si,Si,Q18,5,FC,Internal,3,3.216756099045325,4.905479846791263
Male,20,0,Si,Si,Si,Q18,5,FC,Internal,3,3.0977782247069183,5.197498229575879
Female,20,0,Si,Si,Si,Q18,2,FC,Internal,3,2.8977402172551296,1.8251734761530702
Male,20,0,Si,Si,Si,Q18,3,FC,Internal,3,2.8978573610140157,3.2026165810201435
Male,20,0,Si,Si,Si,Q18,5,FC,Internal,3,2.9012970588255245,4.863507329358365
Male,20,0,Si,Si,Si,Q18,5,FC,Internal,3,3.0058491718384186,4.885107257282706
Male,20,0,Si,Si,Si,Q18,4,FC,Internal,3,3.120723021365626,4.131373794233858
Male,20,1,Si,Si,Si,Q18,2,FC,Internal,3,3.0406480633588533,1.9896235352458769
Male,20,1,Si,Si,Si,Q18,4,FC,Internal,3,3.1452310310592613,4.078218041810057
Male,20,0,Si,Si,No,Q18,3,FC,Internal,3,2.7749725090208663,3.0282745917244296
Male,20,0,Si,Si,No,Q18,4,FC,Internal,3,3.113830551433831,4.090599989669259
Male,20,0,Si,Si,Si,Q18,3,FC,Internal,3,2.8148438782393703,3.011249477769757
Male,20,1,Si,Si,Si,Q18,2,FC,Internal,3,2.938295475527372,1.9425288774622116
Male,20,0,Si,Si,Si,Q18,2,FC,Internal,3,2.8767095555573126,1.847113988182469
Male,20,0,Si,Si,Si,Q18,3,FC,Internal,3,3.0074755541217946,3.234386046778532
Male,20,0,Si,Si,Si,Q18,2,FC,Internal,3,3.2096993759941466,1.8903202549791764
Female,20,0,Si,Si,Si,Q18,4,FC,Internal,3,2.781668781995305,4.051447564684729
Male,20,1,Si,Si,Si,Q18,4,FC,Internal,3,3.047805938317246,4.142611289794499
Male,20,0,Si,Si,Si,Q18,3,FC,Internal,3,2.9210531527493955,2.9867154733980885
Male,20,0,Si,Si,Si,Q18,3,FC,Internal,3,3.1178013034799528,3.052668455401587
Male,20,0,Si,Si,Si,Q18,2,FC,Internal,3,2.849159771663376,1.865820233118562
Male,20,0,Si,Si,Si,Q18,3,FC,Internal,3,3.03658224587629,2.9226267223323554
Male,20,0,Si,Si,Si,Q18,2,FC,Internal,3,3.1658619444612928,1.974621606552478
Male,20,0,Si,Si,Si,Q18,4,FC,Internal,3,2.9485869662821287,4.1616326056895385
Male,20,0,Si,Si,Si,Q18,4,FC,Internal,3,2.8246560375644756,3.774990282598637
Male,20,0,Si,Si,Si,Q18,4,FC,Internal,3,2.9870156927340994,3.8511642708102576
Male,20,0,Si,Si,Si,Q18,4,FC,Internal,3,2.7893502642574406,4.091761888025734
Male,20,0,Si,Si,Si,Q18,4,FC,Internal,3,3.0887533164381233,3.9213063834065567
Male,20,0,Si,Si,Si,Q18,4,FC,Internal,3,3.1609526313754186,4.102738248265455
Male,20,0,Si,Si,Si,Q18,4,FC,Internal,3,2.8754398911322756,4.179481877678987
Female,21,0,Si,Si,No,Q18,2,FC,Internal,3,2.9319422986150814,2.165132876970047
Male,21,1,Si,Si,No,Q18,3,FC,Internal,3,3.0952399555144994,2.762648990359925
Male,21,1,Si,Si,Si,Q18,4,FC,Internal,3,2.909628098023816,3.9351295177806493
Male,21,1,Si,Si,Si,Q18,2,FC,Internal,3,3.189648263464472,1.8470394618659913
Male,21,1,Si,Si,Si,Q18,3,FC,Internal,3,3.137824058946926,2.9196833099046753
Male,21,0,Si,Si,Si,Q18,3,FC,Internal,3,2.8354491674188327,2.851727007089332
Male,21,1,Si,Si,Si,Q18,2,FC,Internal,3,2.9404568115534144,1.7728148914202584
Male,21,0,Si,Si,Si,Q18,3,FC,Internal,3,2.91260183048722,2.9161811063488106
Male,21,0,Si,Si,Si,Q18,5,FC,Internal,3,2.840624622401334,4.767493224759142
Male,21,0,Si,Si,Si,Q18,5,FC,Internal,3,2.9253725458127593,4.863258204052533
Male,21,0,Si,Si,Si,Q18,2,FC,Internal,3,2.8790794954119394,1.968687844551562
Male,21,0,Si,Si,Si,Q18,2,FC,Internal,3,3.1427556620244776,1.7842540802602174
Male,21,0,Si,Si,Si,Q18,3,FC,Internal,3,2.8290662632760264,2.9352009347434507
Male,21,0,Si,Si,Si,Q18,4,FC,Internal,3,2.774584366271393,3.8671007263510706
Male,21,0,Si,Si,Si,Q18,5,FC,Internal,3,2.941211863343981,4.802683071204318
Male,21,0,Si,Si,Si,Q18,3,FC,Internal,3,2.8087555824482253,2.843530629477278
Female,21,0,Si,Si,Si,Q18,4,FC,Internal,3,2.8275499358357945,3.8154853548516963
Male,18,1,Si,Si,No,Q19,2,FC,Internal,3,3.1930332612847065,1.8350209173982668
Male,18,1,Si,Si,Si,Q19,2,FC,Internal,3,3.1968313619312054,1.7747233559336935
Male,18,0,Si,Si,Si,Q19,4,FC,Internal,3,3.1629379032050475,4.196183814808257
Male,18,1,Si,Si,Si,Q19,2,FC,Internal,3,2.939331614450463,1.9595389632355102
Male,18,1,Si,Si,No,Q19,3,FC,Internal,3,3.095235706526411,3.1982914552807253
Male,18,0,Si,Si,Si,Q19,3,FC,Internal,3,3.0677469768768453,2.8310176910773555
Female,18,1,Si,Si,Si,Q19,3,FC,Internal,3,3.2314354210492002,3.1967386301749166
Male,18,0,Si,Si,Si,Q19,3,FC,Internal,3,3.2264419560284363,3.1441248982491246
Female,18,0,Si,Si,Si,Q19,4,FC,Internal,3,3.0590023355214204,3.758027747672924
Male,18,0,SI,Si,No,Q19,4,FC,Internal,3,2.8578281318374157,4.1666032251076075
Male,18,0,Si,Si,Si,Q19,4,FC,Internal,3,3.239118577392457,4.207071493550163
Male,18,0,Si,Si,Si,Q19,2,FC,Internal,3,3.045225480117169,1.8894441095115044
Male,18,0,Si,Si,Si,Q19,5,FC,Internal,3,2.7886227901059586,5.035327430147106
Male,18,0,Si,Si,Si,Q19,4,FC,Internal,3,2.78729297902271,4.073122121133489
Female,18,0,Si,Si,Si,Q19,3,FC,Internal,3,2.867635964232335,3.0469004106295476
Male,18,0,Si,Si,Si,Q19,3,FC,Internal,3,3.1644857058130684,3.092694994168189
Male,18,0,Si,Si,Si,Q19,3,FC,Internal,3,2.9799560783073593,3.211759328738109
